Examine datafile 'features-train.csv' gave the following results:
Number of Features: 2330
InputFormat       : C4.5

Phase 1: Reading Datafile: features-train.csv
Start:          0 @ Mon Oct 23 01:20:13 2017
Finished:    2915 @ Mon Oct 23 01:20:15 2017
Calculating Entropy         Mon Oct 23 01:20:15 2017
Lines of data     : 2915
DB Entropy        : 0.10474364
Number of Classes : 3

Feats	Vals	InfoGain	GainRatio
  636      3	0.0044496289	0.50074077
  637      3	0.0044561287	0.35246437
  638      3	0.0044561287	0.35246437
  639      3	0.0044561287	0.35246437
  640      3	0.0044496289	0.50074077
  641      3	0.0044496289	0.50074077
  642      3	0.0044496289	0.50074077
  643      3	0.0044496289	0.50074077
  644      3	0.0044561287	0.35246437
  645      3	0.0044467009	0.027086197
  646      3	0.0044496289	0.50074077
  647      3	0.0045147285	0.11216189
  648      3	0.0044496289	0.50074077
  649      3	0.0045147285	0.11216189
  650      3	0.0044691351	0.22954507
  651      3	0.0045016906	0.12996923
  652      3	0.0065974235	0.74244369
  653      3	0.0044691351	0.22954507
  654      3	0.0044626308	0.27648950
  655      3	0.0044561287	0.35246437
  656      3	0.0044561287	0.35246437
  657      3	0.0045147285	0.11216189
  658      3	0.0046324788	0.054570377
  659      3	0.0045735115	0.071891354
  660      3	0.0044626308	0.27648950
  661      3	0.0044821505	0.17387724
  662      3	0.0044496289	0.50074077
  663      3	0.0044626308	0.27648950
  664      3	0.0044496289	0.50074077
  665      3	0.0044496289	0.50074077
  666      3	0.0044561287	0.35246437
  667      3	0.0044496289	0.50074077
  668      3	0.0044821505	0.17387724
  669      3	0.0044496289	0.50074077
  670      3	0.0044496289	0.50074077
  671      3	0.0045408316	0.089095978
  672      3	0.0044496289	0.50074077
  673      3	0.0044821505	0.17387724
  674      3	0.0044496289	0.50074077
  675      3	0.0044626308	0.27648950
  676      3	0.0044951750	0.14158573
  677      3	0.0044496289	0.50074077
  678      3	0.0044496289	0.50074077
  679      3	0.0045147285	0.11216189
  680      3	0.0044756417	0.19739514
  681      3	0.0044496289	0.50074077
  682      3	0.0044561287	0.35246437
  683      3	0.0044496289	0.50074077
  684      3	0.0044496289	0.50074077
  685      3	0.0044496289	0.50074077
  686      3	0.0044561287	0.35246437
  687      3	0.0044496289	0.50074077
  688      3	0.0044496289	0.50074077
  689      3	0.0045343025	0.093793703
  690      3	0.0044496289	0.50074077
  691      3	0.0044626308	0.27648950
  692      3	0.0044496289	0.50074077
  693      3	0.0044561287	0.35246437
  694      3	0.0049034723	0.029213420
  695      3	0.0044496289	0.50074077
  696      3	0.0068639240	0.10789451
  697      3	0.0044626308	0.27648950
  698      3	0.0045082084	0.12031799
  699      3	0.0044951750	0.14158573
